State,Units,Coal (K short tons),Natural Gas (M cubic ft),Crude Oil (K barrels),Fuel Ethanol (K barrels),Biodiesel (K barrels),Renewable Diesel (K barrels)
Delaware,Physical,0.0,0.0,0.0,NA,NA,NA
Delaware,Physical,0.0,0.0,0.0,NA,NA,NA
Delaware,Physical,0.0,0.0,0.0,NA,NA,NA
Delaware,Physical,0.0,0.0,0.0,NA,NA,NA
Delaware,Physical,0.0,0.0,0.0,NA,NA,NA
Delaware,Physical,0.0,0.0,0.0,NA,NA,NA
Delaware,Physical,0.0,0.0,0.0,NA,NA,NA
Delaware,Physical,0.0,0.0,0.0,NA,NA,NA
Delaware,Physical,0.0,0.0,0.0,NA,NA,NA
Delaware,Physical,0.0,0.0,0.0,NA,NA,NA
Delaware,Physical,0.0,0.0,0.0,NA,NA,NA
Delaware,Physical,0.0,0.0,0.0,NA,NA,NA
Delaware,Physical,0.0,0.0,0.0,NA,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,NA,NA
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,NA,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,NA,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,NA,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,NA,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,NA,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,NA,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,NA,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,NA,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,NA,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,NA,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,NA,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,NA,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,NA,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,NA,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,NA,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,NA,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,NA,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,NA,NA
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Florida,Physical,0.0,30.0,369.0,NA,NA,NA
Florida,Physical,0.0,107.0,1464.0,NA,NA,NA
Florida,Physical,0.0,212.0,1799.0,NA,NA,NA
Florida,Physical,0.0,123.0,1568.0,NA,NA,NA
Florida,Physical,0.0,108.0,1474.0,NA,NA,NA
Florida,Physical,0.0,50.0,1731.0,NA,NA,NA
Florida,Physical,0.0,0.0,2999.0,NA,NA,NA
Florida,Physical,0.0,903.0,5347.0,NA,NA,NA
Florida,Physical,0.0,15521.0,16897.0,NA,NA,NA
Florida,Physical,0.0,33857.0,32695.0,NA,NA,NA
Florida,Physical,0.0,38137.0,36351.0,NA,NA,NA
Florida,Physical,0.0,44383.0,41877.0,NA,NA,NA
Florida,Physical,0.0,43165.0,44460.0,NA,NA,NA
Florida,Physical,0.0,48171.0,46641.0,NA,NA,NA
Florida,Physical,0.0,51595.0,47536.0,NA,NA,NA
Florida,Physical,0.0,50190.0,47168.0,NA,NA,NA
Florida,Physical,0.0,40638.0,42886.0,NA,NA,NA
Florida,Physical,0.0,32470.0,34773.0,0.0,NA,NA
Florida,Physical,0.0,22515.0,25626.0,0.0,NA,NA
Florida,Physical,0.0,21056.0,19476.0,0.0,NA,NA
Florida,Physical,0.0,12585.0,14462.0,0.0,NA,NA
Florida,Physical,0.0,10545.0,11458.0,0.0,NA,NA
Florida,Physical,0.0,8833.0,9383.0,0.0,NA,NA
Florida,Physical,0.0,8281.0,8270.0,0.0,NA,NA
Florida,Physical,0.0,7484.0,7746.0,0.0,NA,NA
Florida,Physical,0.0,7534.0,7289.0,0.0,NA,NA
Florida,Physical,0.0,6483.0,5675.0,0.0,NA,NA
Florida,Physical,0.0,4884.0,4725.0,0.0,NA,NA
Florida,Physical,0.0,6657.0,5425.0,0.0,NA,NA
Florida,Physical,0.0,7085.0,5604.0,0.0,NA,NA
Florida,Physical,0.0,7486.0,6093.0,0.0,NA,NA
Florida,Physical,0.0,6463.0,5693.0,0.0,NA,NA
Florida,Physical,0.0,6006.0,6292.0,0.0,NA,NA
Florida,Physical,0.0,6114.0,6381.0,0.0,NA,NA
Florida,Physical,0.0,5796.0,5971.0,0.0,NA,NA
Florida,Physical,0.0,5933.0,4895.0,0.0,NA,NA
Florida,Physical,0.0,6491.0,4626.0,0.0,NA,NA
Florida,Physical,0.0,5710.0,4426.0,0.0,(s),0.0
Florida,Physical,0.0,3353.0,3634.0,0.0,25.0,0.0
Florida,Physical,0.0,3087.0,3263.0,0.0,33.0,0.0
Florida,Physical,0.0,3123.0,2904.0,0.0,54.0,0.0
Florida,Physical,0.0,2616.0,2585.0,0.0,208.0,0.0
Florida,Physical,0.0,2540.0,2360.0,0.0,236.0,0.0
Florida,Physical,0.0,1778.0,2078.0,0.0,241.0,0.0
Florida,Physical,0.0,2436.0,1953.0,0.0,0.0,0.0
Florida,Physical,0.0,257.0,696.0,0.0,0.0,0.0
Florida,Physical,0.0,12409.0,1777.0,0.0,0.0,0.0
Florida,Physical,0.0,15125.0,2023.0,0.0,0.0,0.0
Florida,Physical,0.0,773.0,2135.0,0.0,0.0,0.0
Florida,Physical,0.0,292.0,2174.0,0.0,213.0,0.0
Florida,Physical,0.0,496.0,2227.0,0.0,192.0,0.0
Florida,Physical,0.0,764.0,2208.0,0.0,119.0,0.0
Florida,Physical,0.0,716.0,1934.0,0.0,103.0,0.0
Florida,Physical,0.0,708.0,1923.0,0.0,157.0,0.0
Florida,Physical,0.0,788.0,1839.0,0.0,335.0,0.0
Florida,Physical,0.0,854.0,1937.0,0.0,169.0,0.0
Florida,Physical,0.0,1488.0,0.0,31.0,0.0,0.0
Florida,Physical,888.0,1490.0,0.0,0.0,0.0,0.0
Florida,Physical,849.0,1214.0,0.0,0.0,0.0,NA
Georgia,Physical,4.0,0.0,0.0,NA,NA,NA
Georgia,Physical,0.0,0.0,0.0,NA,NA,NA
Georgia,Physical,0.0,0.0,0.0,NA,NA,NA
Georgia,Physical,0.0,0.0,0.0,NA,NA,NA
Georgia,Physical,0.0,0.0,0.0,NA,NA,NA
Georgia,Physical,0.0,0.0,0.0,NA,NA,NA
Georgia,Physical,0.0,0.0,0.0,NA,NA,NA
Georgia,Physical,0.0,0.0,0.0,NA,NA,NA
Georgia,Physical,0.0,0.0,0.0,NA,NA,NA
Georgia,Physical,0.0,0.0,0.0,NA,NA,NA
Georgia,Physical,0.0,0.0,0.0,NA,NA,NA
Georgia,Physical,74.0,0.0,0.0,NA,NA,NA
Georgia,Physical,186.0,0.0,0.0,NA,NA,NA
Georgia,Physical,226.0,0.0,0.0,NA,NA,NA
Georgia,Physical,113.0,0.0,0.0,NA,NA,NA
Georgia,Physical,26.0,0.0,0.0,NA,NA,NA
Georgia,Physical,0.0,0.0,0.0,NA,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,NA,NA
Georgia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,Physical,0.0,0.0,0.0,0.0,28.0,0.0
Georgia,Physical,0.0,0.0,0.0,3.0,81.0,0.0
Georgia,Physical,0.0,0.0,0.0,9.0,92.0,0.0
Georgia,Physical,0.0,0.0,0.0,10.0,144.0,0.0
Georgia,Physical,0.0,0.0,0.0,596.0,260.0,0.0
Georgia,Physical,0.0,0.0,0.0,2388.0,204.0,0.0
Georgia,Physical,0.0,0.0,0.0,2329.0,93.0,0.0
Georgia,Physical,0.0,0.0,0.0,1875.0,141.0,0.0
Georgia,Physical,0.0,0.0,0.0,1423.0,199.0,0.0
Georgia,Physical,0.0,0.0,0.0,1347.0,231.0,0.0
Georgia,Physical,0.0,0.0,0.0,2137.0,208.0,0.0
Georgia,Physical,0.0,0.0,0.0,2334.0,229.0,0.0
Georgia,Physical,0.0,0.0,0.0,2700.0,326.0,0.0
Georgia,Physical,0.0,0.0,0.0,2530.0,320.0,0.0
Georgia,Physical,0.0,0.0,0.0,2413.0,254.0,0.0
Georgia,Physical,0.0,0.0,0.0,2792.0,200.0,0.0
Georgia,Physical,0.0,0.0,0.0,1169.0,244.0,0.0
Georgia,Physical,0.0,0.0,0.0,0.0,351.0,0.0
Georgia,Physical,0.0,0.0,0.0,0.0,81.0,0.0
Hawaii,Physical,0.0,0.0,0.0,NA,NA,NA
Hawaii,Physical,0.0,0.0,0.0,NA,NA,NA
Hawaii,Physical,0.0,0.0,0.0,NA,NA,NA
Hawaii,Physical,0.0,0.0,0.0,NA,NA,NA
Hawaii,Physical,0.0,0.0,0.0,NA,NA,NA
Hawaii,Physical,0.0,0.0,0.0,NA,NA,NA
Hawaii,Physical,0.0,0.0,0.0,NA,NA,NA
Hawaii,Physical,0.0,0.0,0.0,NA,NA,NA
Hawaii,Physical,0.0,0.0,0.0,NA,NA,NA
Hawaii,Physical,0.0,0.0,0.0,NA,NA,NA
Hawaii,Physical,0.0,0.0,0.0,NA,NA,NA
Hawaii,Physical,0.0,0.0,0.0,NA,NA,NA
Hawaii,Physical,0.0,0.0,0.0,NA,NA,NA
Hawaii,Physical,0.0,0.0,0.0,NA,NA,NA
Hawaii,Physical,0.0,0.0,0.0,NA,NA,NA
Hawaii,Physical,0.0,0.0,0.0,NA,NA,NA
Hawaii,Physical,0.0,0.0,0.0,NA,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,NA,NA
Hawaii,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,64.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,63.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,70.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,83.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,88.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,94.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,89.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,87.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,131.0,0.0
Hawaii,Physical,0.0,0.0,0.0,0.0,131.0,0.0
Idaho,Physical,0.0,0.0,0.0,NA,NA,NA
Idaho,Physical,0.0,0.0,0.0,NA,NA,NA
Idaho,Physical,0.0,0.0,0.0,NA,NA,NA
Idaho,Physical,0.0,0.0,0.0,NA,NA,NA
Idaho,Physical,0.0,0.0,0.0,NA,NA,NA
Idaho,Physical,0.0,0.0,0.0,NA,NA,NA
Idaho,Physical,0.0,0.0,0.0,NA,NA,NA
Idaho,Physical,0.0,0.0,0.0,NA,NA,NA
Idaho,Physical,0.0,0.0,0.0,NA,NA,NA
Idaho,Physical,0.0,0.0,0.0,NA,NA,NA
Idaho,Physical,0.0,0.0,0.0,NA,NA,NA
Idaho,Physical,0.0,0.0,0.0,NA,NA,NA
Idaho,Physical,0.0,0.0,0.0,NA,NA,NA
Idaho,Physical,0.0,0.0,0.0,NA,NA,NA
Idaho,Physical,0.0,0.0,0.0,NA,NA,NA
Idaho,Physical,0.0,0.0,0.0,NA,NA,NA
Idaho,Physical,0.0,0.0,0.0,NA,NA,NA
Idaho,Physical,0.0,0.0,0.0,0.0,NA,NA
Idaho,Physical,0.0,0.0,0.0,0.0,NA,NA
Idaho,Physical,0.0,0.0,0.0,0.0,NA,NA
Idaho,Physical,0.0,0.0,0.0,64.0,NA,NA
Idaho,Physical,0.0,0.0,0.0,119.0,NA,NA
Idaho,Physical,0.0,0.0,0.0,126.0,NA,NA
Idaho,Physical,0.0,0.0,0.0,138.0,NA,NA
Idaho,Physical,0.0,0.0,0.0,139.0,NA,NA
Idaho,Physical,0.0,0.0,0.0,132.0,NA,NA
Idaho,Physical,0.0,0.0,0.0,111.0,NA,NA
Idaho,Physical,0.0,0.0,0.0,130.0,NA,NA
Idaho,Physical,0.0,0.0,0.0,116.0,NA,NA
Idaho,Physical,0.0,0.0,0.0,117.0,NA,NA
Idaho,Physical,0.0,0.0,0.0,143.0,NA,NA
Idaho,Physical,0.0,0.0,0.0,135.0,NA,NA
Idaho,Physical,0.0,0.0,0.0,55.0,NA,NA
Idaho,Physical,0.0,0.0,0.0,95.0,NA,NA
Idaho,Physical,0.0,0.0,0.0,110.0,NA,NA
Idaho,Physical,0.0,0.0,0.0,100.0,NA,NA
Idaho,Physical,0.0,0.0,0.0,118.0,NA,NA
Idaho,Physical,0.0,0.0,0.0,128.0,0.0,0.0
Idaho,Physical,0.0,0.0,0.0,171.0,0.0,0.0
Idaho,Physical,0.0,0.0,0.0,198.0,0.0,0.0
Idaho,Physical,0.0,0.0,0.0,87.0,0.0,0.0
Idaho,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,Physical,0.0,0.0,0.0,40.0,0.0,0.0
Idaho,Physical,0.0,0.0,0.0,876.0,0.0,0.0
Idaho,Physical,0.0,0.0,0.0,293.0,0.0,0.0
Idaho,Physical,0.0,0.0,0.0,1452.0,0.0,0.0
Idaho,Physical,0.0,0.0,0.0,1479.0,0.0,0.0
Idaho,Physical,0.0,0.0,0.0,1391.0,0.0,0.0
Idaho,Physical,0.0,0.0,0.0,1379.0,(s),0.0
Idaho,Physical,0.0,0.0,0.0,1589.0,1.0,0.0
Idaho,Physical,0.0,1078.0,30.0,1554.0,0.0,0.0
Idaho,Physical,0.0,4637.0,215.0,1615.0,0.0,0.0
Idaho,Physical,0.0,3791.0,91.0,1643.0,0.0,0.0
Idaho,Physical,0.0,1860.0,88.0,1633.0,0.0,0.0
Idaho,Physical,0.0,1033.0,22.0,1571.0,0.0,0.0
Idaho,Physical,0.0,108.0,1.0,365.0,0.0,0.0
Idaho,Physical,0.0,1.0,25.0,242.0,0.0,0.0
Idaho,Physical,0.0,2580.0,37.0,1551.0,0.0,0.0
Illinois,Physical,45977.0,11666.0,77341.0,NA,NA,NA
Illinois,Physical,58483.0,7396.0,63708.0,NA,NA,NA
Illinois,Physical,63571.0,7230.0,61661.0,NA,NA,NA
Illinois,Physical,65133.0,5144.0,59142.0,NA,NA,NA
Illinois,Physical,62441.0,4380.0,56391.0,NA,NA,NA
Illinois,Physical,64722.0,3800.0,50724.0,NA,NA,NA
Illinois,Physical,65119.0,4850.0,43747.0,NA,NA,NA
Illinois,Physical,58402.0,498.0,39084.0,NA,NA,NA
Illinois,Physical,65523.0,1194.0,34874.0,NA,NA,NA
Illinois,Physical,61572.0,1638.0,30669.0,NA,NA,NA
Illinois,Physical,58215.0,1436.0,27553.0,NA,NA,NA
Illinois,Physical,59537.0,1440.0,26067.0,NA,NA,NA
Illinois,Physical,58239.0,1556.0,26272.0,NA,NA,NA
Illinois,Physical,53493.0,1003.0,25608.0,NA,NA,NA
Illinois,Physical,48600.0,1159.0,23362.0,NA,NA,NA
Illinois,Physical,59579.0,1585.0,21793.0,NA,NA,NA
Illinois,Physical,62543.0,1574.0,22702.0,NA,NA,NA
Illinois,Physical,51865.0,1295.0,24090.0,964.0,NA,NA
Illinois,Physical,60275.0,1162.0,27710.0,3227.0,NA,NA
Illinois,Physical,56846.0,1030.0,29200.0,6084.0,NA,NA
Illinois,Physical,63769.0,1530.0,28868.0,7290.0,NA,NA
Illinois,Physical,59201.0,1324.0,30265.0,7844.0,NA,NA
Illinois,Physical,61866.0,1887.0,27245.0,8321.0,NA,NA
Illinois,Physical,59155.0,1371.0,23980.0,9128.0,NA,NA
Illinois,Physical,58594.0,1338.0,22476.0,9189.0,NA,NA
Illinois,Physical,59267.0,1477.0,20378.0,8691.0,NA,NA
Illinois,Physical,60393.0,677.0,19954.0,7305.0,NA,NA
Illinois,Physical,60258.0,466.0,19068.0,8571.0,NA,NA
Illinois,Physical,59857.0,347.0,19303.0,9815.0,NA,NA
Illinois,Physical,41098.0,340.0,17406.0,10713.0,NA,NA
Illinois,Physical,52797.0,333.0,17148.0,11376.0,NA,NA
Illinois,Physical,48180.0,335.0,16190.0,10937.0,NA,NA
Illinois,Physical,46656.0,298.0,15575.0,4491.0,NA,NA
Illinois,Physical,41159.0,231.0,16115.0,7943.0,NA,NA
Illinois,Physical,39732.0,209.0,13732.0,9365.0,NA,NA
Illinois,Physical,40417.0,195.0,12065.0,8674.0,NA,NA
Illinois,Physical,33444.0,189.0,12206.0,10399.0,NA,NA
Illinois,Physical,33783.0,185.0,10092.0,11385.0,69.0,0.0
Illinois,Physical,33358.0,180.0,11100.0,15547.0,71.0,0.0
Illinois,Physical,31760.0,174.0,11697.0,18697.0,95.0,0.0
Illinois,Physical,31912.0,170.0,10984.0,17698.0,152.0,0.0
Illinois,Physical,32014.0,166.0,10207.0,17059.0,326.0,0.0
Illinois,Physical,32729.0,170.0,10324.0,17569.0,371.0,0.0
Illinois,Physical,32857.0,1394.0,9609.0,21566.0,910.0,0.0
Illinois,Physical,33074.0,1193.0,9430.0,23988.0,816.0,0.0
Illinois,Physical,34021.0,1443.0,9099.0,30498.0,1002.0,0.0
Illinois,Physical,33465.0,1702.0,9067.0,35621.0,881.0,0.0
Illinois,Physical,37938.0,2121.0,9158.0,35493.0,2820.0,0.0
Illinois,Physical,48763.0,2125.0,9733.0,35647.0,3021.0,0.0
Illinois,Physical,52256.0,2887.0,9539.0,36403.0,3717.0,0.0
Illinois,Physical,58025.0,1929.0,9546.0,37807.0,3755.0,0.0
Illinois,Physical,56227.0,2080.0,9520.0,37062.0,3513.0,0.0
Illinois,Physical,43575.0,2183.0,8639.0,41078.0,3423.0,0.0
Illinois,Physical,48303.0,2131.0,8.0,39548.0,3260.0,0.0
Illinois,Physical,49482.0,2464.0,8420.0,36449.0,3374.0,0.0
Illinois,Physical,45895.0,2150.0,8243.0,35260.0,3196.0,0.0
Illinois,Physical,31769.0,1.0,7150.0,33807.0,3750.0,0.0
Illinois,Physical,36848.0,1.0,7057.0,34083.0,3966.0,0.0
Illinois,Physical,37554.0,2003.0,6925.0,35532.0,4001.0,0.0
Indiana,Physical,15538.0,342.0,12054.0,NA,NA,NA
Indiana,Physical,15565.0,239.0,11481.0,NA,NA,NA
Indiana,Physical,17326.0,215.0,10617.0,NA,NA,NA
Indiana,Physical,18772.0,198.0,10081.0,NA,NA,NA
Indiana,Physical,18486.0,234.0,8692.0,NA,NA,NA
Indiana,Physical,20086.0,171.0,7841.0,NA,NA,NA
Indiana,Physical,22263.0,153.0,7487.0,NA,NA,NA
Indiana,Physical,21396.0,537.0,6658.0,NA,NA,NA
Indiana,Physical,25949.0,355.0,6130.0,NA,NA,NA
Indiana,Physical,25253.0,276.0,5312.0,NA,NA,NA
Indiana,Physical,23726.0,176.0,4919.0,NA,NA,NA
Indiana,Physical,25124.0,346.0,4632.0,NA,NA,NA
Indiana,Physical,25369.0,192.0,4630.0,NA,NA,NA
Indiana,Physical,27797.0,183.0,5314.0,NA,NA,NA
Indiana,Physical,24182.0,163.0,4689.0,NA,NA,NA
Indiana,Physical,27490.0,350.0,4715.0,NA,NA,NA
Indiana,Physical,30873.0,463.0,4978.0,NA,NA,NA
Indiana,Physical,29313.0,330.0,4721.0,0.0,NA,NA
