State,Units,Coal (T Btu),Natural Gas (T Btu),Crude Oil (T Btu),Fuel Ethanol (T Btu),Biodiesel (T Btu),Renewable Diesel (T Btu)
Alabama,Thermal,318.8,0.1,42.5,0.0,NA,45.7
Alabama,Thermal,21.0,428.0,363.4,0.3,46.8,0.0
Alabama,Thermal,NA,47.6,24.0,482.0,348.4,0.4
Alabama,Thermal,46.6,0.0,NA,49.1,23.0,468.0
Alabama,Thermal,379.5,0.4,42.6,0.0,NA,49.1
Alabama,Thermal,31.0,502.0,402.8,0.4,44.3,0.0
Alabama,Thermal,NA,52.9,25.0,525.0,427.7,0.3
Alabama,Thermal,44.7,0.0,NA,53.3,25.0,551.0
Alabama,Thermal,503.8,1.0,42.1,0.0,NA,52.4
Alabama,Thermal,26.0,625.0,439.7,0.9,45.4,0.0
Alabama,Thermal,NA,54.1,33.0,574.0,510.0,4.2
Alabama,Thermal,57.6,0.0,NA,58.7,34.0,665.0
Alabama,Thermal,453.4,11.9,67.7,3.4,NA,59.1
Alabama,Thermal,40.0,635.0,463.4,29.5,77.3,70.2
Alabama,Thermal,NA,58.5,35.0,734.0,534.7,40.0
Alabama,Thermal,78.2,30.0,NA,57.6,41.0,782.0
Alabama,Thermal,508.5,43.7,85.3,46.6,NA,62.9
Alabama,Thermal,32.0,779.0,505.6,60.4,105.9,210.2
Alabama,Thermal,NA,66.7,35.0,984.0,492.2,91.3
Alabama,Thermal,115.0,249.8,NA,66.6,26.0,1041.0
Alabama,Thermal,579.9,96.5,111.1,240.3,NA,67.9
Alabama,Thermal,40.0,1136.0,633.4,75.4,128.5,256.3
Alabama,Thermal,NA,141.0,32.0,1266.0,592.5,90.1
Alabama,Thermal,119.9,260.8,0.0,150.2,20.0,1234.0
Alabama,Thermal,645.4,87.1,116.1,306.7,0.0,153.3
Alabama,Thermal,36.0,1345.0,577.1,101.9,108.7,274.2
Alabama,Thermal,0.0,164.5,38.0,1264.0,657.1,113.4
Alabama,Thermal,114.9,262.5,0.0,175.1,36.0,1359.0
Alabama,Thermal,676.3,120.0,125.2,152.0,0.0,175.4
Alabama,Thermal,23.0,1272.0,634.5,118.8,122.5,122.3
Alabama,Thermal,0.0,159.0,17.0,1175.0,627.5,129.0
Alabama,Thermal,119.5,117.5,0.0,151.7,25.0,1170.0
Alabama,Thermal,649.8,141.3,120.6,137.6,0.0,157.5
Alabama,Thermal,18.0,1225.0,680.3,140.5,114.9,122.0
Alabama,Thermal,0.0,165.0,45.0,1267.0,707.8,147.5
Alabama,Thermal,107.5,127.5,0.0,143.7,35.0,1269.0
Alabama,Thermal,662.2,183.8,108.1,166.4,0.0,143.2
Alabama,Thermal,36.0,1300.0,623.9,292.3,110.3,203.1
Alabama,Thermal,0.0,148.7,35.0,1413.0,600.9,319.6
Alabama,Thermal,108.3,187.2,0.0,174.9,31.0,1421.0
Alabama,Thermal,568.6,415.8,106.4,214.1,0.0,214.5
Alabama,Thermal,39.0,1558.0,607.2,395.3,108.6,218.0
Alabama,Thermal,0.0,222.0,32.0,1583.0,607.0,399.8
Alabama,Thermal,97.8,312.0,0.0,208.6,38.0,1663.0
Alabama,Thermal,600.7,411.6,86.0,310.3,0.0,181.9
Alabama,Thermal,39.0,1629.0,568.3,414.2,71.9,300.7
Alabama,Thermal,0.0,209.2,36.0,1600.0,477.6,422.5
Alabama,Thermal,64.5,322.8,0.0,210.7,26.0,1524.0
Alabama,Thermal,472.7,414.4,60.7,327.1,0.0,203.8
Alabama,Thermal,20.0,1498.0,470.0,391.3,54.1,317.0
Alabama,Thermal,0.0,165.0,28.0,1426.0,460.2,390.1
Alabama,Thermal,50.1,332.7,0.0,162.8,30.0,1426.0
Alabama,Thermal,486.4,374.8,45.8,330.1,0.0,155.1
Alabama,Thermal,43.0,1435.0,531.2,348.2,43.2,329.9
Alabama,Thermal,0.0,184.1,36.0,1473.0,518.4,327.3
Alabama,Thermal,45.6,330.8,0.0,178.0,34.0,1434.0
Alabama,Thermal,443.0,326.3,43.7,333.0,0.0,194.1
Alabama,Thermal,24.0,1365.0,469.0,308.0,41.6,360.0
Alabama,Thermal,0.5,187.1,14.0,1380.0,506.8,289.3
Alaska,Thermal,11.3,0.2,3.2,0.0,NA,3.7
Alaska,Thermal,1.0,19.0,13.9,7.3,64.5,0.0
Alaska,Thermal,NA,4.9,1.0,91.0,14.5,11.4
Alaska,Thermal,83.3,0.0,NA,5.0,1.0,115.0
Alaska,Thermal,14.4,14.6,168.9,0.0,NA,4.7
Alaska,Thermal,1.0,203.0,11.7,17.5,384.0,0.0
Alaska,Thermal,NA,4.7,1.0,419.0,10.4,51.3
Alaska,Thermal,428.9,0.0,NA,4.9,1.0,496.0
Alaska,Thermal,8.6,112.6,485.0,0.0,NA,5.0
Alaska,Thermal,1.0,612.0,10.9,122.4,461.1,0.0
Alaska,Thermal,NA,5.3,1.0,600.0,10.4,127.8
Alaska,Thermal,422.8,0.0,NA,5.1,1.0,567.0
Alaska,Thermal,10.8,134.3,419.5,0.0,NA,4.9
Alaska,Thermal,1.0,570.0,10.9,131.8,409.5,0.0
Alaska,Thermal,NA,4.9,1.0,558.0,12.0,163.5
Alaska,Thermal,405.0,0.0,NA,4.9,1.0,586.0
Alaska,Thermal,11.0,169.3,367.7,0.0,NA,5.2
Alaska,Thermal,1.0,554.0,11.0,191.4,981.4,0.0
Alaska,Thermal,NA,6.1,1.0,1191.0,11.4,204.9
Alaska,Thermal,2602.0,0.0,NA,5.9,1.0,2825.0
Alaska,Thermal,12.3,222.2,2965.7,0.0,NA,6.0
Alaska,Thermal,1.0,3207.0,12.3,232.4,3431.5,0.0
Alaska,Thermal,NA,2.7,1.0,3680.0,12.6,244.8
Alaska,Thermal,3406.6,0.0,0.0,3.0,2.0,3669.0
Alaska,Thermal,13.0,265.4,3589.7,0.0,0.0,2.9
Alaska,Thermal,1.0,3872.0,12.3,278.2,3628.1,0.0
Alaska,Thermal,0.0,3.3,2.0,3923.0,13.4,295.5
Alaska,Thermal,3656.3,0.0,0.0,3.9,2.0,3971.0
Alaska,Thermal,22.4,336.9,3864.2,0.0,0.0,4.0
Alaska,Thermal,2.0,4229.0,24.5,315.8,3951.6,0.0
Alaska,Thermal,0.0,2.3,2.0,4296.0,23.3,404.9
Alaska,Thermal,4152.5,0.0,0.0,2.9,3.0,4586.0
Alaska,Thermal,27.2,431.6,4281.2,0.0,0.0,3.1
Alaska,Thermal,3.0,4746.0,24.7,436.7,3967.1,0.0
Alaska,Thermal,0.0,9.2,3.0,4440.0,26.6,432.9
Alaska,Thermal,3754.4,0.0,0.0,8.2,3.0,4225.0
Alaska,Thermal,22.4,501.6,3806.8,0.0,0.0,8.0
Alaska,Thermal,3.0,4341.0,23.9,513.4,3638.5,0.0
Alaska,Thermal,0.0,8.8,3.0,4187.0,25.0,497.7
Alaska,Thermal,3349.5,0.0,0.0,7.1,4.0,3883.0
Alaska,Thermal,24.4,622.3,3299.9,0.0,0.0,9.7
Alaska,Thermal,4.0,3961.0,26.5,547.5,3141.6,0.0
Alaska,Thermal,0.0,8.3,4.0,3728.0,23.1,557.2
Alaska,Thermal,2958.0,0.0,0.0,8.0,4.0,3550.0
Alaska,Thermal,22.6,552.7,2743.1,0.0,0.0,3.7
Alaska,Thermal,3.0,3325.0,21.0,547.0,2487.3,0.0
Alaska,Thermal,0.0,1.9,3.0,3061.0,24.4,541.7
Alaska,Thermal,2222.6,0.0,0.0,1.8,2.0,2793.0
Alaska,Thermal,25.6,549.2,2060.2,0.0,0.0,1.9
Alaska,Thermal,3.0,2640.0,23.6,553.3,2038.2,0.0
Alaska,Thermal,0.0,3.0,4.0,2622.0,17.9,539.4
Alaska,Thermal,2084.4,0.0,0.0,3.2,5.0,2649.0
Alaska,Thermal,16.9,562.7,2062.5,0.0,0.0,3.3
Alaska,Thermal,5.0,2650.0,23.6,543.8,1928.2,0.0
Alaska,Thermal,0.0,3.3,5.0,2504.0,22.7,548.4
Alaska,Thermal,1829.2,0.0,0.0,1.1,5.0,2406.0
Alaska,Thermal,22.2,497.1,1568.8,0.0,0.0,1.1
Alaska,Thermal,4.0,2093.0,20.7,489.3,1528.9,0.0
Alaska,Thermal,0.0,1.2,4.0,2044.0,23.0,448.5
Arizona,Thermal,0.1,0.0,0.4,0.0,NA,4.0
Arizona,Thermal,10.0,14.0,0.0,3.3,0.6,0.0
Arizona,Thermal,NA,3.7,15.0,22.0,0.0,3.3
Arizona,Thermal,0.8,0.0,NA,3.7,17.0,25.0
Arizona,Thermal,(s),1.3,17.0,0.0,NA,4.2
Arizona,Thermal,17.0,39.0,0.0,0.9,19.5,0.0
Arizona,Thermal,NA,4.1,19.0,44.0,0.0,1.2
Arizona,Thermal,14.1,0.0,NA,4.4,20.0,40.0
Arizona,Thermal,2.9,1.2,10.3,0.0,NA,4.3
Arizona,Thermal,21.0,39.0,25.3,0.9,7.2,0.0
Arizona,Thermal,NA,4.5,22.0,60.0,65.2,0.5
Arizona,Thermal,5.8,0.0,NA,4.8,23.0,99.0
Arizona,Thermal,71.7,0.1,4.7,0.0,NA,4.6
Arizona,Thermal,24.0,105.0,142.4,0.2,4.3,0.0
Arizona,Thermal,NA,4.8,25.0,176.0,154.3,0.2
Arizona,Thermal,3.7,0.0,NA,5.4,24.0,188.0
Arizona,Thermal,230.1,0.3,3.0,0.0,NA,5.8
Arizona,Thermal,25.0,265.0,244.2,0.3,2.5,0.0
Arizona,Thermal,NA,6.8,22.0,276.0,199.9,0.3
Arizona,Thermal,2.4,0.0,NA,7.1,24.0,233.0
Arizona,Thermal,251.5,0.3,2.7,0.0,NA,8.3
Arizona,Thermal,24.0,287.0,240.8,0.2,2.4,0.0
Arizona,Thermal,NA,17.8,33.0,294.0,256.3,0.2
Arizona,Thermal,2.1,0.0,0.0,21.5,23.0,303.0
Arizona,Thermal,273.0,0.1,1.9,0.0,0.0,21.6
Arizona,Thermal,23.0,320.0,251.8,0.1,1.4,0.0
Arizona,Thermal,0.0,23.6,49.0,326.0,254.4,(s)
Arizona,Thermal,1.2,0.0,0.0,25.1,53.0,334.0
Arizona,Thermal,212.5,0.1,1.0,12.0,0.0,25.6
Arizona,Thermal,47.0,298.0,255.2,0.1,0.9,105.5
Arizona,Thermal,0.0,24.0,49.0,435.0,251.3,0.1
Arizona,Thermal,0.8,140.5,0.0,17.5,34.0,444.0
Arizona,Thermal,273.8,0.1,0.7,243.2,0.0,18.4
Arizona,Thermal,26.0,562.0,263.5,1.4,0.8,83.1
Arizona,Thermal,0.0,15.6,30.0,395.0,249.0,2.2
Arizona,Thermal,0.7,218.0,0.0,13.7,29.0,512.0
Arizona,Thermal,290.3,1.3,0.6,263.1,0.0,14.6
Arizona,Thermal,26.0,596.0,275.3,0.8,0.5,268.1
Arizona,Thermal,0.0,15.1,26.0,586.0,267.5,0.6
Arizona,Thermal,0.4,231.6,0.0,13.6,26.0,540.0
Arizona,Thermal,288.0,0.8,0.4,242.2,0.0,13.5
Arizona,Thermal,29.0,574.0,262.5,0.6,0.4,283.5
Arizona,Thermal,0.0,14.4,32.0,593.0,228.6,0.5
Arizona,Thermal,0.5,302.9,0.0,12.8,35.0,580.0
Arizona,Thermal,256.5,0.5,0.5,307.6,0.0,14.5
Arizona,Thermal,45.0,624.0,247.7,0.5,0.5,317.9
Arizona,Thermal,0.0,10.8,41.0,618.0,258.1,0.5
Arizona,Thermal,0.4,317.8,0.0,11.2,37.0,625.0
Arizona,Thermal,286.8,0.4,0.3,316.8,0.0,11.9
Arizona,Thermal,32.0,648.0,293.3,0.3,0.3,300.0
Arizona,Thermal,0.0,8.4,29.0,631.0,280.1,0.3
Arizona,Thermal,0.4,322.3,0.0,8.2,28.0,639.0
Arizona,Thermal,262.3,0.4,0.3,297.9,0.0,8.5
Arizona,Thermal,27.0,596.0,278.2,0.3,0.3,293.2
Arizona,Thermal,0.0,8.6,26.0,607.0,263.4,0.2
Arizona,Thermal,0.3,269.3,0.0,11.4,24.0,569.0
Arizona,Thermal,179.4,0.6,0.3,250.6,0.0,10.4
Arizona,Thermal,26.0,467.0,173.9,0.7,0.2,280.9
Arizona,Thermal,3.9,11.1,25.0,496.0,174.0,0.5
Arkansas,Thermal,9.2,57.3,174.7,0.0,NA,37.4
Arkansas,Thermal,3.0,282.0,5.1,85.7,150.4,0.0
Arkansas,Thermal,NA,35.1,3.0,279.0,5.3,108.8
Arkansas,Thermal,138.2,0.0,NA,35.2,5.0,292.0
Arkansas,Thermal,4.2,120.5,122.2,0.0,NA,33.3
Arkansas,Thermal,4.0,284.0,4.7,162.0,112.9,0.0
Arkansas,Thermal,NA,33.7,10.0,323.0,5.1,175.0
Arkansas,Thermal,104.7,0.0,NA,34.7,9.0,329.0
Arkansas,Thermal,6.0,187.5,104.6,0.0,NA,34.3
Arkansas,Thermal,7.0,339.0,6.2,177.4,105.9,0.0
Arkansas,Thermal,NA,34.7,6.0,330.0,9.6,169.3
Arkansas,Thermal,107.4,0.0,NA,36.9,5.0,328.0
Arkansas,Thermal,9.1,159.3,104.5,0.0,NA,37.6
Arkansas,Thermal,14.0,324.0,10.2,125.4,95.9,4.0
Arkansas,Thermal,NA,36.7,14.0,286.0,10.8,117.3
Arkansas,Thermal,93.6,53.7,NA,35.9,11.0,322.0
Arkansas,Thermal,12.0,110.5,105.0,42.6,NA,41.3
Arkansas,Thermal,6.0,318.0,12.6,107.3,117.2,54.8
Arkansas,Thermal,NA,51.1,6.0,349.0,12.6,108.2
Arkansas,Thermal,117.9,57.1,NA,52.0,8.0,356.0
Arkansas,Thermal,5.6,113.6,109.4,42.1,NA,45.8
Arkansas,Thermal,11.0,328.0,7.2,114.4,105.6,85.4
Arkansas,Thermal,NA,52.4,5.0,370.0,5.1,95.5
Arkansas,Thermal,106.4,100.1,0.0,55.3,4.0,366.0
Arkansas,Thermal,3.6,127.1,109.3,82.9,0.0,55.6
Arkansas,Thermal,7.0,385.0,2.0,132.6,109.3,83.4
Arkansas,Thermal,0.0,60.4,11.0,399.0,1.8,139.9
Arkansas,Thermal,108.6,117.2,0.0,63.0,9.0,439.0
Arkansas,Thermal,1.8,159.9,110.5,105.0,0.0,62.9
Arkansas,Thermal,15.0,455.0,3.7,135.7,91.5,93.9
Arkansas,Thermal,0.0,61.8,9.0,396.0,1.9,145.5
Arkansas,Thermal,82.5,118.7,0.0,61.6,8.0,418.0
Arkansas,Thermal,6.2,169.9,78.9,94.3,0.0,63.8
Arkansas,Thermal,9.0,422.0,1.6,176.6,65.3,93.6
Arkansas,Thermal,0.0,86.2,11.0,435.0,1.3,177.9
Arkansas,Thermal,60.2,119.4,0.0,70.6,13.0,443.0
Arkansas,Thermal,1.2,168.0,59.8,132.7,0.0,71.4
Arkansas,Thermal,13.0,446.0,1.3,205.0,59.5,118.6
Arkansas,Thermal,0.0,76.3,12.0,473.0,1.0,199.9
Arkansas,Thermal,57.9,142.0,0.0,85.8,16.0,503.0
Arkansas,Thermal,1.1,192.7,55.5,145.5,0.0,82.5
Arkansas,Thermal,13.0,490.0,0.7,202.2,51.7,122.5
Arkansas,Thermal,0.0,82.9,12.0,472.0,0.5,228.4
Arkansas,Thermal,51.1,140.3,0.0,87.8,10.0,518.0
Arkansas,Thermal,0.4,212.5,48.9,149.1,0.0,86.9
Arkansas,Thermal,13.0,511.0,0.5,193.6,46.4,137.4
Arkansas,Thermal,0.0,82.0,11.0,471.0,0.5,173.9
Arkansas,Thermal,41.5,135.0,0.0,82.1,10.0,443.0
Arkansas,Thermal,0.3,175.5,41.5,121.5,0.0,83.5
Arkansas,Thermal,9.0,431.0,0.4,170.1,44.0,154.4
Arkansas,Thermal,0.0,66.8,9.0,445.0,0.3,166.2
Arkansas,Thermal,42.1,152.0,0.0,72.9,12.0,446.0
Arkansas,Thermal,0.2,175.4,41.8,153.1,0.0,80.4
Arkansas,Thermal,9.0,460.0,0.2,189.9,39.1,161.1
Arkansas,Thermal,0.0,75.9,13.0,479.0,0.1,193.6
Arkansas,Thermal,35.8,142.9,0.2,81.2,11.0,464.0
Arkansas,Thermal,0.5,278.7,34.5,159.0,1.0,84.1
Arkansas,Thermal,5.0,563.0,1.9,273.9,35.0,162.4
Arkansas,Thermal,1.0,88.2,11.0,574.0,1.5,453.4
California,Thermal,0.0,589.8,1771.0,(s),NA,82.1
California,Thermal,59.0,2502.0,0.0,752.6,1835.3,3.2
California,Thermal,NA,97.5,104.0,2793.0,0.0,785.9
California,Thermal,2002.7,1.9,NA,100.7,90.0,2981.0
California,Thermal,0.0,776.2,2083.5,6.5,NA,101.9
California,Thermal,121.0,3089.0,0.0,814.7,2165.8,17.0
California,Thermal,NA,110.3,94.0,3202.0,0.0,772.3
California,Thermal,2119.0,27.1,NA,116.3,140.0,3174.0
California,Thermal,0.0,739.8,2013.5,34.4,NA,116.8
California,Thermal,131.0,3036.0,0.0,700.7,1898.8,38.1
California,Thermal,NA,119.2,135.0,2891.0,0.0,562.1
California,Thermal,1881.9,34.3,NA,127.6,113.0,2719.0
California,Thermal,0.0,507.4,1840.1,28.7,NA,130.1
California,Thermal,138.0,2645.0,0.0,419.4,1776.1,41.3
California,Thermal,NA,134.7,166.0,2538.0,0.0,365.5
California,Thermal,1779.2,66.9,NA,127.5,147.0,2487.0
California,Thermal,0.0,400.5,1809.9,53.1,NA,144.8
California,Thermal,91.0,2499.0,0.0,353.8,1956.6,87.4
California,Thermal,NA,152.0,60.0,2610.0,0.0,352.4
California,Thermal,1944.2,83.8,NA,160.3,137.0,2677.0
California,Thermal,0.0,282.3,1979.5,95.3,NA,168.4
California,Thermal,129.0,2654.0,0.0,342.5,2011.5,53.7
California,Thermal,NA,115.6,156.0,2679.0,0.0,415.0
California,Thermal,2119.1,35.4,0.0,131.7,121.0,2822.0
California,Thermal,0.0,432.9,2164.4,41.4,0.0,123.3
California,Thermal,187.0,2949.0,0.0,463.7,2170.1,61.2
California,Thermal,0.0,144.8,214.0,3054.0,0.0,527.2
California,Thermal,2213.4,153.4,0.0,162.7,173.0,3230.0
California,Thermal,0.9,546.3,2285.2,209.6,0.6,165.3
California,Thermal,139.0,3347.0,0.0,511.6,2192.7,277.3
California,Thermal,0.6,127.4,176.0,3285.0,0.6,469.1
California,Thermal,2114.7,317.3,0.7,155.5,120.0,3177.0
California,Thermal,0.6,444.6,2057.4,327.2,0.7,164.6
California,Thermal,114.0,3109.0,0.5,404.9,1920.8,344.1
California,Thermal,0.6,231.9,177.0,3080.0,0.7,401.4
California,Thermal,1861.0,346.0,0.5,218.4,160.0,2988.0
California,Thermal,0.7,414.4,1853.1,330.7,0.6,214.0
California,Thermal,156.0,2970.0,1.2,402.6,1771.8,369.0
California,Thermal,0.7,225.7,150.0,2922.0,0.0,352.9
California,Thermal,1699.9,331.7,0.7,191.7,222.0,2798.0
California,Thermal,0.0,340.4,1659.1,352.8,0.8,192.7
California,Thermal,159.0,2705.0,0.0,308.6,1618.1,317.8
California,Thermal,0.7,172.9,237.0,2655.0,0.0,320.8
California,Thermal,1638.0,358.1,0.3,167.6,229.0,2713.0
California,Thermal,0.0,314.2,1654.0,320.2,0.5,151.2
California,Thermal,217.0,2657.0,0.0,350.2,1645.0,362.9
California,Thermal,0.6,141.1,245.0,2745.0,0.0,411.1
California,Thermal,1583.5,348.7,0.6,150.6,216.0,2710.0
California,Thermal,0.0,391.3,1572.6,366.8,0.7,158.3
California,Thermal,206.0,2695.0,0.0,408.9,1511.8,346.9
California,Thermal,0.8,156.2,161.0,2585.0,0.0,395.0
California,Thermal,1495.8,358.7,1.1,162.1,183.0,2596.0
California,Thermal,0.0,373.8,1438.9,371.0,1.3,155.3
California,Thermal,200.0,2541.0,0.0,356.8,1392.8,315.6
California,Thermal,1.3,155.8,195.0,2417.0,0.0,354.4
California,Thermal,1335.3,377.3,2.5,145.6,213.0,2428.0
California,Thermal,0.0,351.7,1293.5,333.5,5.9,138.8
California,Thermal,244.0,2367.0,0.0,343.4,1267.4,375.4
California,Thermal,12.8,137.8,177.0,2314.0,0.0,331.8
Colorado,Thermal,78.8,110.9,275.3,0.0,NA,6.5
Colorado,Thermal,3.0,474.0,104.6,130.5,194.4,0.0
Colorado,Thermal,NA,6.6,3.0,439.0,114.0,141.1
Colorado,Thermal,194.3,0.0,NA,7.0,3.0,459.0
Colorado,Thermal,118.8,120.7,196.6,0.0,NA,7.2
Colorado,Thermal,3.0,446.0,121.4,125.4,185.2,0.0
Colorado,Thermal,NA,7.4,3.0,442.0,120.7,122.6
Colorado,Thermal,164.1,0.0,NA,7.8,3.0,418.0
Colorado,Thermal,131.5,109.3,143.4,0.0,NA,8.4
Colorado,Thermal,4.0,396.0,116.5,113.8,158.9,0.0
Colorado,Thermal,NA,8.9,5.0,403.0,120.6,122.0
Colorado,Thermal,185.7,0.0,NA,10.0,4.0,442.0
Colorado,Thermal,132.2,141.6,212.2,0.0,NA,10.3
Colorado,Thermal,4.0,500.0,148.6,151.8,217.5,0.0
Colorado,Thermal,NA,9.4,4.0,532.0,172.5,175.0
Colorado,Thermal,220.9,0.0,NA,9.1,5.0,582.0
Colorado,Thermal,202.2,190.6,226.2,0.0,NA,10.3
Colorado,Thermal,4.0,633.0,261.9,195.1,228.9,2.4
Colorado,Thermal,NA,12.5,3.0,704.0,299.9,185.1
Colorado,Thermal,213.4,6.7,NA,15.5,4.0,725.0
Colorado,Thermal,404.7,198.7,187.5,2.3,NA,16.5
Colorado,Thermal,5.0,815.0,412.5,215.5,172.9,7.3
Colorado,Thermal,NA,10.7,5.0,824.0,433.4,224.0
Colorado,Thermal,175.8,8.3,(s),14.1,4.0,860.0
Colorado,Thermal,401.3,237.4,177.2,6.3,0.1,14.6
Colorado,Thermal,5.0,842.0,365.2,187.1,168.5,8.2
Colorado,Thermal,0.1,15.7,6.0,751.0,395.6,194.1
Colorado,Thermal,167.3,0.6,0.2,16.5,7.0,781.0
Colorado,Thermal,379.5,200.9,175.4,(s),0.2,17.0
Colorado,Thermal,8.0,780.0,334.1,183.3,170.0,0.6
Colorado,Thermal,0.2,20.0,7.0,715.0,316.1,183.5
Colorado,Thermal,167.1,1.8,0.2,13.2,6.0,688.0
Colorado,Thermal,347.4,213.4,187.6,7.0,0.2,14.1
Colorado,Thermal,6.0,775.0,365.3,242.6,177.8,5.6
Colorado,Thermal,0.2,11.3,6.0,809.0,404.5,267.8
Colorado,Thermal,176.6,0.0,0.2,10.9,5.0,865.0
Colorado,Thermal,384.2,321.9,182.0,0.0,0.2,12.4
Colorado,Thermal,6.0,907.0,414.4,361.4,172.8,0.0
Colorado,Thermal,0.2,11.5,5.0,966.0,475.0,437.9
Colorado,Thermal,170.5,0.0,0.2,11.1,7.0,1101.0
Colorado,Thermal,554.8,488.6,166.0,0.0,0.2,10.6
Colorado,Thermal,5.0,1226.0,565.8,574.9,162.3,0.0
Colorado,Thermal,0.2,10.7,7.0,1321.0,547.2,622.1
Colorado,Thermal,144.7,0.0,0.1,10.9,6.0,1331.0
Colorado,Thermal,598.0,689.0,148.6,0.0,0.1,11.8
Colorado,Thermal,7.0,1455.0,651.4,743.3,129.7,0.0
Colorado,Thermal,0.1,10.6,5.0,1540.0,662.7,768.7
Colorado,Thermal,107.1,0.0,0.1,11.1,6.0,1555.0
Colorado,Thermal,648.0,801.8,107.2,0.0,0.1,11.3
Colorado,Thermal,5.0,1574.0,741.2,873.5,95.8,0.0
Colorado,Thermal,0.2,6.8,6.0,1723.0,788.2,996.0
Colorado,Thermal,119.0,0.0,0.2,6.4,5.0,1915.0
Colorado,Thermal,801.1,1078.3,124.7,0.0,0.2,6.6
Colorado,Thermal,5.0,2016.0,889.1,1149.3,130.7,0.0
Colorado,Thermal,0.2,7.3,5.0,2182.0,857.0,1219.8
Colorado,Thermal,134.7,0.0,1.5,8.7,8.0,2230.0
Colorado,Thermal,805.7,1295.5,142.1,0.0,10.3,7.9
Colorado,Thermal,9.0,2271.0,815.5,1336.5,151.9,0.0
Colorado,Thermal,14.7,8.7,11.0,2338.0,714.7,1493.8
Connecticut,Thermal,0.0,0.0,0.0,0.0,NA,12.8
Connecticut,Thermal,1.0,14.0,0.0,0.0,0.0,0.0
Connecticut,Thermal,NA,13.5,0.0,14.0,0.0,0.0
Connecticut,Thermal,0.0,0.0,NA,13.6,0.0,14.0
Connecticut,Thermal,0.0,0.0,0.0,6.1,NA,14.0
Connecticut,Thermal,1.0,21.0,0.0,0.0,0.0,33.9
Connecticut,Thermal,NA,14.9,1.0,50.0,0.0,0.0
Connecticut,Thermal,0.0,40.2,NA,15.3,1.0,56.0
Connecticut,Thermal,0.0,0.0,0.0,39.6,NA,15.8
Connecticut,Thermal,1.0,56.0,0.0,0.0,0.0,84.2
Connecticut,Thermal,NA,16.1,1.0,101.0,0.0,0.0
Connecticut,Thermal,0.0,83.9,NA,17.1,1.0,102.0
Connecticut,Thermal,0.0,0.0,0.0,46.9,NA,17.2
Connecticut,Thermal,1.0,65.0,0.0,0.0,0.0,89.0
Connecticut,Thermal,NA,18.0,1.0,108.0,0.0,0.0
Connecticut,Thermal,0.0,89.6,NA,17.1,1.0,108.0
Connecticut,Thermal,0.0,0.0,0.0,136.2,NA,19.9
Connecticut,Thermal,1.0,157.0,0.0,0.0,0.0,141.9
Connecticut,Thermal,NA,19.6,1.0,163.0,0.0,0.0
Connecticut,Thermal,0.0,151.7,NA,22.7,1.0,175.0
Connecticut,Thermal,0.0,0.0,0.0,138.2,NA,24.6
Connecticut,Thermal,1.0,164.0,0.0,0.0,0.0,129.1
Connecticut,Thermal,NA,41.1,0.0,171.0,0.0,0.0
Connecticut,Thermal,0.0,139.8,0.0,40.2,0.0,180.0
Connecticut,Thermal,0.0,0.0,0.0,150.9,0.0,37.6
Connecticut,Thermal,1.0,189.0,0.0,0.0,0.0,126.4
Connecticut,Thermal,0.0,44.2,1.0,171.0,0.0,0.0
Connecticut,Thermal,0.0,155.0,0.0,37.1,1.0,193.0
Connecticut,Thermal,0.0,0.0,0.0,135.1,0.0,37.5
Connecticut,Thermal,0.0,173.0,0.0,0.0,0.0,197.5
Connecticut,Thermal,0.0,31.6,1.0,230.0,0.0,0.0
Connecticut,Thermal,0.0,214.5,0.0,27.2,1.0,242.0
Connecticut,Thermal,0.0,0.0,0.0,235.9,0.0,31.0
Connecticut,Thermal,1.0,268.0,0.0,0.0,0.0,207.0
Connecticut,Thermal,0.0,31.4,1.0,240.0,0.0,0.0
Connecticut,Thermal,0.0,209.3,0.0,28.7,2.0,240.0
Connecticut,Thermal,0.0,0.0,0.0,128.4,0.0,30.3
Connecticut,Thermal,1.0,160.0,0.0,0.0,0.0,175.6
Connecticut,Thermal,0.0,34.5,1.0,211.0,0.0,0.0
Connecticut,Thermal,0.0,229.0,0.0,34.8,1.0,265.0
Connecticut,Thermal,0.0,0.0,0.0,210.7,0.0,35.3
Connecticut,Thermal,1.0,247.0,0.0,0.0,0.0,197.0
Connecticut,Thermal,0.0,42.2,1.0,240.0,0.0,0.0
Connecticut,Thermal,0.0,65.4,0.0,49.4,2.0,117.0
Connecticut,Thermal,0.0,0.0,0.0,(s),0.0,45.9
Connecticut,Thermal,1.0,46.0,0.0,0.0,0.0,34.0
Connecticut,Thermal,0.0,44.4,1.0,80.0,0.0,0.0
Connecticut,Thermal,0.0,132.5,0.0,44.7,1.0,178.0
Connecticut,Thermal,0.0,0.0,0.0,170.7,0.0,44.9
Connecticut,Thermal,2.0,217.0,0.0,0.0,0.0,161.1
Connecticut,Thermal,0.0,26.5,1.0,188.0,0.0,0.0
Connecticut,Thermal,0.0,155.8,0.0,24.5,1.0,181.0
Connecticut,Thermal,0.0,0.0,0.0,167.6,0.0,25.1
Connecticut,Thermal,2.0,195.0,0.0,0.0,0.0,172.5
Connecticut,Thermal,0.0,25.1,2.0,199.0,0.0,0.0
